advertiserScreenName,impressionTime,type,value,tweetId,trendName
@sandyhook,2019-08-10 12:17:05,Follower look-alikes,@JaclynCorin,1159568151396462598,
@sandyhook,2019-08-10 12:17:05,Follower look-alikes,@AMarch4OurLives,1159568151396462598,
@sandyhook,2019-08-10 12:17:05,Follower look-alikes,@GabbyGiffords,1159568151396462598,
@sandyhook,2019-08-10 12:17:05,Follower look-alikes,@MomsDemand,1159568151396462598,
@sandyhook,2019-08-10 12:17:05,Follower look-alikes,@cameron_kasky,1159568151396462598,
@sandyhook,2019-08-10 12:17:05,Follower look-alikes,@Everytown,1159568151396462598,
@sandyhook,2019-08-10 12:17:05,Follower look-alikes,@Emma4Change,1159568151396462598,
@sandyhook,2019-08-10 12:17:05,Tailored audiences (lists),SHP - Donors - 040319,1159568151396462598,
@sandyhook,2019-08-10 12:17:05,Tailored audiences (lists),SHP - Full List - 040319,1159568151396462598,
@sandyhook,2019-08-10 12:17:05,Age,25 and up,1159568151396462598,
@sandyhook,2019-08-10 12:17:05,Locations,United States,1159568151396462598,
@TheArtOfRacing,2019-08-10 12:17:05,Keywords,Do You Believe?,1159573672547368960,
@TheArtOfRacing,2019-08-10 12:17:05,Age,35 and up,1159573672547368960,
@TheArtOfRacing,2019-08-10 12:17:05,Locations,United States,1159573672547368960,
@TheArtOfRacing,2019-08-10 12:17:05,Gender,Women,1159573672547368960,
@JimBeam,2019-08-10 12:17:05,Retargeting campaign engager,Retargeting campaign engager: 21469316,1154810452679057408,
@JimBeam,2019-08-10 12:17:05,Retargeting engagement type,Retargeting engagement type: 2,1154810452679057408,
@JimBeam,2019-08-10 12:17:05,Conversation topics,Generic Food,1154810452679057408,
@JimBeam,2019-08-10 12:17:05,Conversation topics,Food,1154810452679057408,
@JimBeam,2019-08-10 12:17:05,Conversation topics,Beverage,1154810452679057408,
@JimBeam,2019-08-10 12:17:05,Keywords,food,1154810452679057408,
@JimBeam,2019-08-10 12:17:05,Age,21 to 34,1154810452679057408,
@JimBeam,2019-08-10 12:17:05,Locations,"Chicago IL, US",1154810452679057408,
@BestBuy,2019-08-10 12:17:05,Interests,Computer reviews,1158379013049593860,
@BestBuy,2019-08-10 12:17:05,Interests,Tech news,1158379013049593860,
@BestBuy,2019-08-10 12:17:05,Interests,Technology,1158379013049593860,
@BestBuy,2019-08-10 12:17:05,Locations,United States,1158379013049593860,
@BestBuy,2019-08-10 12:17:05,Platforms,iOS,1158379013049593860,
@PeteButtigieg,2019-08-10 06:52:15,Follower look-alikes,@keithellison,1159214116009140225,
@PeteButtigieg,2019-08-10 06:52:15,Follower look-alikes,@AmyMcGrathKY,1159214116009140225,
@PeteButtigieg,2019-08-10 06:52:15,Follower look-alikes,@shannonrwatts,1159214116009140225,
@PeteButtigieg,2019-08-10 06:52:15,Follower look-alikes,@staceyabrams,1159214116009140225,
@PeteButtigieg,2019-08-10 06:52:15,Follower look-alikes,@AndrewGillum,1159214116009140225,
@PeteButtigieg,2019-08-10 06:52:15,Follower look-alikes,@SenWhitehouse,1159214116009140225,
@PeteButtigieg,2019-08-10 06:52:15,Follower look-alikes,@justicedems,1159214116009140225,
@PeteButtigieg,2019-08-10 06:52:15,Follower look-alikes,@RepMaxineWaters,1159214116009140225,
@PeteButtigieg,2019-08-10 06:52:15,Follower look-alikes,@repjohnlewis,1159214116009140225,
@PeteButtigieg,2019-08-10 06:52:15,Follower look-alikes,@RepCummings,1159214116009140225,
@PeteButtigieg,2019-08-10 06:52:15,Follower look-alikes,@TomPerez,1159214116009140225,
@PeteButtigieg,2019-08-10 06:52:15,Follower look-alikes,@swingleft,1159214116009140225,
@PeteButtigieg,2019-08-10 06:52:15,Follower look-alikes,@SpeakerPelosi,1159214116009140225,
@PeteButtigieg,2019-08-10 06:52:15,Follower look-alikes,@joncoopertweets,1159214116009140225,
@PeteButtigieg,2019-08-10 06:52:15,Follower look-alikes,@PPact,1159214116009140225,
@PeteButtigieg,2019-08-10 06:52:15,Follower look-alikes,@shaunking,1159214116009140225,
@PeteButtigieg,2019-08-10 06:52:15,Follower look-alikes,@ShuttleCDRKelly,1159214116009140225,
@PeteButtigieg,2019-08-10 06:52:15,Follower look-alikes,@SenFeinstein,1159214116009140225,
@PeteButtigieg,2019-08-10 06:52:15,Follower look-alikes,@MomsDemand,1159214116009140225,
@PeteButtigieg,2019-08-10 06:52:15,Follower look-alikes,@ChrisMurphyCT,1159214116009140225,
@PeteButtigieg,2019-08-10 06:52:15,Follower look-alikes,@Emma4Change,1159214116009140225,
@PeteButtigieg,2019-08-10 06:52:15,Follower look-alikes,@tedlieu,1159214116009140225,
@PeteButtigieg,2019-08-10 06:52:15,Tailored audiences (lists),20190606 fulllist,1159214116009140225,
@PeteButtigieg,2019-08-10 06:52:15,Tailored audiences (lists),20190723 List Suppression ,1159214116009140225,
@PeteButtigieg,2019-08-10 06:52:15,Tailored audiences (web),Act Blue Conversion Page Tag,1159214116009140225,
@PeteButtigieg,2019-08-10 06:52:15,Tailored audiences (lists),20190717 fulllist v2,1159214116009140225,
@PeteButtigieg,2019-08-10 06:52:15,Languages,English,1159214116009140225,
@PeteButtigieg,2019-08-10 06:52:15,Age,18 and up,1159214116009140225,
@PeteButtigieg,2019-08-10 06:52:15,Locations,United States,1159214116009140225,
@amazonfiretv,2019-08-10 06:52:14,Follower look-alikes,@amazon,1158399055019429888,
@amazonfiretv,2019-08-10 06:52:14,Keywords,#alexa,1158399055019429888,
@amazonfiretv,2019-08-10 06:52:14,Locations,United States,1158399055019429888,
@amazonfiretv,2019-08-10 06:52:14,Platforms,iOS,1158399055019429888,
@smartasset,2019-08-10 06:52:15,Follower look-alikes,@nytimes,1156987074228162560,
@smartasset,2019-08-10 06:52:15,Follower look-alikes,@MONEY,1156987074228162560,
@smartasset,2019-08-10 06:52:15,Follower look-alikes,@businessinsider,1156987074228162560,
@smartasset,2019-08-10 06:52:15,Follower look-alikes,@NBCNews,1156987074228162560,
@smartasset,2019-08-10 06:52:15,Follower look-alikes,@FT,1156987074228162560,
@smartasset,2019-08-10 06:52:15,Follower look-alikes,@USATODAY,1156987074228162560,
@smartasset,2019-08-10 06:52:15,Follower look-alikes,@business,1156987074228162560,
@smartasset,2019-08-10 06:52:15,Follower look-alikes,@FinancialTimes,1156987074228162560,
@smartasset,2019-08-10 06:52:15,Follower look-alikes,@WSJbusiness,1156987074228162560,
@smartasset,2019-08-10 06:52:15,Follower look-alikes,@WSJ,1156987074228162560,
@smartasset,2019-08-10 06:52:15,Follower look-alikes,@TheEconomist,1156987074228162560,
@smartasset,2019-08-10 06:52:15,Follower look-alikes,@Forbes,1156987074228162560,
@smartasset,2019-08-10 06:52:15,Follower look-alikes,@MarketWatch,1156987074228162560,
@smartasset,2019-08-10 06:52:15,Follower look-alikes,@MSNBC,1156987074228162560,
@smartasset,2019-08-10 06:52:15,Tailored audiences (web),Contact Advivor Submit,1156987074228162560,
@smartasset,2019-08-10 06:52:15,Tailored audiences (lists),LinkedIn Advisor Exclusion_Discodata_6.27,1156987074228162560,
@smartasset,2019-08-10 06:52:15,Behaviors,"US - Net worth: $25,000 to $49,999",1156987074228162560,
@smartasset,2019-08-10 06:52:15,Tailored audiences (lists),Valid CRM leads YTD_7.9,1156987074228162560,
@smartasset,2019-08-10 06:52:15,Behaviors,US - Home renter,1156987074228162560,
@smartasset,2019-08-10 06:52:15,Behaviors,US - Home renter,1156987074228162560,
@smartasset,2019-08-10 06:52:15,Behaviors,"US - Net worth: $50,000 to $74,999",1156987074228162560,
@smartasset,2019-08-10 06:52:15,Behaviors,"US - Net worth: $1 - $100,000",1156987074228162560,
@smartasset,2019-08-10 06:52:15,Languages,English,1156987074228162560,
@smartasset,2019-08-10 06:52:15,Age,50 and up,1156987074228162560,
@smartasset,2019-08-10 06:52:15,Locations,United States,1156987074228162560,
@JimBeam,2019-08-10 06:52:15,Retargeting campaign engager,Retargeting campaign engager: 21469316,1154810452679057408,
@JimBeam,2019-08-10 06:52:15,Retargeting engagement type,Retargeting engagement type: 2,1154810452679057408,
@JimBeam,2019-08-10 06:52:15,Conversation topics,Generic Food,1154810452679057408,
@JimBeam,2019-08-10 06:52:15,Conversation topics,Beverage,1154810452679057408,
@JimBeam,2019-08-10 06:52:15,Conversation topics,Food,1154810452679057408,
@JimBeam,2019-08-10 06:52:15,Keywords,food,1154810452679057408,
@JimBeam,2019-08-10 06:52:15,Age,21 to 34,1154810452679057408,
@JimBeam,2019-08-10 06:52:15,Locations,"Chicago IL, US",1154810452679057408,
@smartasset,2019-08-10 06:52:15,Follower look-alikes,@nytimes,1156987074228162560,
@smartasset,2019-08-10 06:52:15,Follower look-alikes,@MONEY,1156987074228162560,
@smartasset,2019-08-10 06:52:15,Follower look-alikes,@businessinsider,1156987074228162560,
@smartasset,2019-08-10 06:52:15,Follower look-alikes,@NBCNews,1156987074228162560,
@smartasset,2019-08-10 06:52:15,Follower look-alikes,@FT,1156987074228162560,
@smartasset,2019-08-10 06:52:15,Follower look-alikes,@USATODAY,1156987074228162560,
@smartasset,2019-08-10 06:52:15,Follower look-alikes,@business,1156987074228162560,
@smartasset,2019-08-10 06:52:15,Follower look-alikes,@FinancialTimes,1156987074228162560,
@smartasset,2019-08-10 06:52:15,Follower look-alikes,@WSJbusiness,1156987074228162560,
@smartasset,2019-08-10 06:52:15,Follower look-alikes,@WSJ,1156987074228162560,
@smartasset,2019-08-10 06:52:15,Follower look-alikes,@TheEconomist,1156987074228162560,
@smartasset,2019-08-10 06:52:15,Follower look-alikes,@Forbes,1156987074228162560,
@smartasset,2019-08-10 06:52:15,Follower look-alikes,@MarketWatch,1156987074228162560,
@smartasset,2019-08-10 06:52:15,Follower look-alikes,@MSNBC,1156987074228162560,
@smartasset,2019-08-10 06:52:15,Tailored audiences (web),Contact Advivor Submit,1156987074228162560,
@smartasset,2019-08-10 06:52:15,Tailored audiences (lists),LinkedIn Advisor Exclusion_Discodata_6.27,1156987074228162560,
@smartasset,2019-08-10 06:52:15,Behaviors,"US - Net worth: $25,000 to $49,999",1156987074228162560,
@smartasset,2019-08-10 06:52:15,Tailored audiences (lists),Valid CRM leads YTD_7.9,1156987074228162560,
@smartasset,2019-08-10 06:52:15,Behaviors,US - Home renter,1156987074228162560,
@smartasset,2019-08-10 06:52:15,Behaviors,US - Home renter,1156987074228162560,
@smartasset,2019-08-10 06:52:15,Behaviors,"US - Net worth: $50,000 to $74,999",1156987074228162560,
@smartasset,2019-08-10 06:52:15,Behaviors,"US - Net worth: $1 - $100,000",1156987074228162560,
@smartasset,2019-08-10 06:52:15,Languages,English,1156987074228162560,
@smartasset,2019-08-10 06:52:15,Age,50 and up,1156987074228162560,
@smartasset,2019-08-10 06:52:15,Locations,United States,1156987074228162560,
@smartasset,2019-08-10 14:17:02,Follower look-alikes,@MONEY,1157001582271258625,
@smartasset,2019-08-10 14:17:02,Follower look-alikes,@tictoc,1157001582271258625,
@smartasset,2019-08-10 14:17:02,Follower look-alikes,@businessinsider,1157001582271258625,
@smartasset,2019-08-10 14:17:02,Follower look-alikes,@business,1157001582271258625,
@smartasset,2019-08-10 14:17:02,Follower look-alikes,@FinancialTimes,1157001582271258625,
@smartasset,2019-08-10 14:17:02,Follower look-alikes,@WSJbusiness,1157001582271258625,
@smartasset,2019-08-10 14:17:02,Follower look-alikes,@WSJ,1157001582271258625,
@smartasset,2019-08-10 14:17:02,Follower look-alikes,@MarketWatch,1157001582271258625,
@smartasset,2019-08-10 14:17:02,Follower look-alikes,@MSNBC,1157001582271258625,
@smartasset,2019-08-10 14:17:02,Conversation topics,Saving and Finance,1157001582271258625,
@smartasset,2019-08-10 14:17:02,Conversation topics,The Wall Street Journal,1157001582271258625,
@smartasset,2019-08-10 14:17:02,Conversation topics,Business & Finance News,1157001582271258625,
@smartasset,2019-08-10 14:17:02,Conversation topics,Business & Finance,1157001582271258625,
@smartasset,2019-08-10 14:17:02,Conversation topics,Personal finance,1157001582271258625,
@smartasset,2019-08-10 14:17:02,Keywords,retirement plan,1157001582271258625,
@smartasset,2019-08-10 14:17:02,Keywords,retirement planning,1157001582271258625,
@smartasset,2019-08-10 14:17:02,Keywords,retirement,1157001582271258625,
@smartasset,2019-08-10 14:17:02,Keywords,retire,1157001582271258625,
@smartasset,2019-08-10 14:17:02,Keywords,investments,1157001582271258625,
@smartasset,2019-08-10 14:17:02,Tailored audiences (web),Contact Advivor Submit,1157001582271258625,
@smartasset,2019-08-10 14:17:02,Tailored audiences (lists),LinkedIn Advisor Exclusion_Discodata_6.27,1157001582271258625,
@smartasset,2019-08-10 14:17:02,Tailored audiences (lists),Valid CRM leads YTD_7.9,1157001582271258625,
@smartasset,2019-08-10 14:17:02,Behaviors,"US - Net worth: $50,000 to $74,999",1157001582271258625,
@smartasset,2019-08-10 14:17:02,Behaviors,"US - Net worth: $1 - $100,000",1157001582271258625,
@smartasset,2019-08-10 14:17:02,Behaviors,"US - Net worth: $25,000 to $49,999",1157001582271258625,
@smartasset,2019-08-10 14:17:02,Behaviors,"US - Net worth: $2,500 to $24,999",1157001582271258625,
@smartasset,2019-08-10 14:17:02,Behaviors,US - Home renter,1157001582271258625,
@smartasset,2019-08-10 14:17:02,Behaviors,US - Home renter,1157001582271258625,
@smartasset,2019-08-10 14:17:02,Languages,English,1157001582271258625,
@smartasset,2019-08-10 14:17:02,Age,50 and up,1157001582271258625,
@smartasset,2019-08-10 14:17:02,Locations,United States,1157001582271258625,
@tiktok_us,2019-08-15 17:20:11,Age,18 to 49,1161313966724911104,
@tiktok_us,2019-08-15 17:20:11,Locations,United States,1161313966724911104,
@tiktok_us,2019-08-15 17:20:11,Gender,Women,1161313966724911104,
@SamsungMobileUS,2019-08-15 17:17:54,Device models,iPhone 8 Plus,1159566795134705664,
@SamsungMobileUS,2019-08-15 17:17:54,Tailored audiences (lists),Holdout_Paid_CDM_19H2=1,1159566795134705664,
@SamsungMobileUS,2019-08-15 17:17:54,Tailored audiences (lists),HOLDOUT_PRE_OW_PD=1,1159566795134705664,
@SamsungMobileUS,2019-08-15 17:17:54,Tailored audiences (lists),HOLDOUT_UNI_OW_PD=1,1159566795134705664,
@SamsungMobileUS,2019-08-15 17:17:54,Age,18 and up,1159566795134705664,
@SamsungMobileUS,2019-08-15 17:17:54,Locations,United States,1159566795134705664,
@smartasset,2019-08-15 17:17:54,Follower look-alikes,@nytimes,1160932053510164481,
@smartasset,2019-08-15 17:17:54,Follower look-alikes,@WSJmarkets,1160932053510164481,
@smartasset,2019-08-15 17:17:54,Follower look-alikes,@MONEY,1160932053510164481,
@smartasset,2019-08-15 17:17:54,Follower look-alikes,@businessinsider,1160932053510164481,
@smartasset,2019-08-15 17:17:54,Follower look-alikes,@NBCNews,1160932053510164481,
@smartasset,2019-08-15 17:17:54,Follower look-alikes,@FT,1160932053510164481,
@smartasset,2019-08-15 17:17:54,Follower look-alikes,@USATODAY,1160932053510164481,
@smartasset,2019-08-15 17:17:54,Follower look-alikes,@business,1160932053510164481,
@smartasset,2019-08-15 17:17:54,Follower look-alikes,@FinancialTimes,1160932053510164481,
@smartasset,2019-08-15 17:17:54,Follower look-alikes,@WSJbusiness,1160932053510164481,
@smartasset,2019-08-15 17:17:54,Follower look-alikes,@WSJ,1160932053510164481,
@smartasset,2019-08-15 17:17:54,Follower look-alikes,@nytimesbusiness,1160932053510164481,
@smartasset,2019-08-15 17:17:54,Follower look-alikes,@TheEconomist,1160932053510164481,
@smartasset,2019-08-15 17:17:54,Follower look-alikes,@Forbes,1160932053510164481,
@smartasset,2019-08-15 17:17:54,Follower look-alikes,@MarketWatch,1160932053510164481,
@smartasset,2019-08-15 17:17:54,Follower look-alikes,@MSNBC,1160932053510164481,
@smartasset,2019-08-15 17:17:54,Tailored audiences (web),Contact Advivor Submit,1160932053510164481,
@smartasset,2019-08-15 17:17:54,Tailored audiences (lists),LinkedIn Advisor Exclusion_Discodata_6.27,1160932053510164481,
@smartasset,2019-08-15 17:17:54,Behaviors,"US - Net worth: $25,000 to $49,999",1160932053510164481,
@smartasset,2019-08-15 17:17:54,Tailored audiences (lists),Valid CRM leads YTD_7.9,1160932053510164481,
@smartasset,2019-08-15 17:17:54,Behaviors,US - Home renter,1160932053510164481,
@smartasset,2019-08-15 17:17:54,Behaviors,US - Home renter,1160932053510164481,
@smartasset,2019-08-15 17:17:54,Behaviors,"US - Net worth: $50,000 to $74,999",1160932053510164481,
@smartasset,2019-08-15 17:17:54,Behaviors,"US - Net worth: $1 - $100,000",1160932053510164481,
@smartasset,2019-08-15 17:17:54,Languages,English,1160932053510164481,
@smartasset,2019-08-15 17:17:54,Age,50 and up,1160932053510164481,
@smartasset,2019-08-15 17:17:54,Locations,United States,1160932053510164481,
@HBO,2019-08-15 17:03:27,Follower look-alikes,@VICE,1161276633245999104,
@HBO,2019-08-15 17:03:27,Follower look-alikes,@LastWeekTonight,1161276633245999104,
@HBO,2019-08-15 17:03:27,Follower look-alikes,@RealTimers,1161276633245999104,
@HBO,2019-08-15 17:03:27,Tailored audiences (lists),NSR HBO LIST DH_1,1161276633245999104,
@HBO,2019-08-15 17:03:27,Tailored audiences (lists),NSR HBO LIST DF_1,1161276633245999104,
@HBO,2019-08-15 17:03:27,Languages,English,1161276633245999104,
@HBO,2019-08-15 17:03:27,Age,18 to 49,1161276633245999104,
@HBO,2019-08-15 17:03:27,Locations,United States,1161276633245999104,
@kraftmacncheese,2019-08-15 17:03:27,Follower look-alikes,@MomsDemand,1161744525771059205,
@kraftmacncheese,2019-08-15 17:03:27,Conversation topics,Parenting teens,1161744525771059205,
@kraftmacncheese,2019-08-15 17:03:27,Keywords,#dads,1161744525771059205,
@kraftmacncheese,2019-08-15 17:03:27,Keywords,#dad,1161744525771059205,
@kraftmacncheese,2019-08-15 17:03:27,Keywords,#fatherhood,1161744525771059205,
@kraftmacncheese,2019-08-15 17:03:27,Age,25 to 54,1161744525771059205,
@kraftmacncheese,2019-08-15 17:03:27,Locations,United States,1161744525771059205,
@JimBeam,2019-08-15 13:29:44,Retargeting campaign engager,Retargeting campaign engager: 21469316,1161647418213117953,
@JimBeam,2019-08-15 13:29:44,Retargeting engagement type,Retargeting engagement type: 2,1161647418213117953,
@JimBeam,2019-08-15 13:29:44,Conversation topics,Sports,1161647418213117953,
@JimBeam,2019-08-15 13:29:44,Conversation topics,Generic Food,1161647418213117953,
@JimBeam,2019-08-15 13:29:44,Conversation topics,Whiskey,1161647418213117953,
@JimBeam,2019-08-15 13:29:44,Conversation topics,Beverage,1161647418213117953,
@JimBeam,2019-08-15 13:29:44,Conversation topics,Food,1161647418213117953,
@JimBeam,2019-08-15 13:29:44,Keywords,food,1161647418213117953,
@JimBeam,2019-08-15 13:29:44,Age,21 to 34,1161647418213117953,
@JimBeam,2019-08-15 13:29:44,Locations,"Chicago IL, US",1161647418213117953,
@Applebees,2019-08-15 13:31:30,Follower look-alikes,@bonappetit,1128045280287502338,
@Applebees,2019-08-15 13:31:30,Follower look-alikes,@epicurious,1128045280287502338,
@Applebees,2019-08-15 13:31:30,Age,25 to 54,1128045280287502338,
@Applebees,2019-08-15 13:31:30,Locations,United States,1128045280287502338,
@GrammarUpdates,2019-08-15 13:32:09,Follower look-alikes,@pressfreedom,1161281462047576064,
